"ID" "S6_DE.02.17982" "S6_DE.03.21762" "S6_DE.08.4808" "S6_GR.10824" "S6_GR.3810" "S6_GR.5549.D" "S6_GR.6296.D" "S6_GR.7150" "S6_GR.9320" "S6_M140" "S6_M141" "S6_M156"
"MSTRG.12177.1" 0 1 0 0 0 0 3 0 11 0 0 3
"NM_152362" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_152363" 0 10 0 0 0 0 0 0 0 0 2 4
"NM_152360" 0 4 5 0 0 0 10 0 11 0 2 19
"NM_152361" 3 37 0 0 0 2 2 0 2 2 7 31
"NM_152366" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_152367" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_152365" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001185015" 4 2 0 0 0 0 0 0 36 2 13 71
"NM_001185010" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001185011" 0 156 0 0 0 0 0 0 0 0 14 190
"NM_001185012" 0 27 0 0 0 0 0 0 0 0 128 5
"MSTRG.16311.1" 0 2 0 0 0 0 6 0 19 0 0 11
"NM_000732" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.18557.1" 4 454 4 21 0 36 332 0 198 23 12 1023
"MSTRG.18468.1" 0 0 0 0 0 0 2 18 25 0 0 4
"MSTRG.11531.1" 0 0 0 0 0 0 0 0 11 0 0 0
"MSTRG.3871.3" 0 28 0 0 0 0 0 0 0 0 0 0
"MSTRG.4620.1" 0 4 0 0 0 0 4 0 7 0 0 12
"MSTRG.20600.1" 0 2 0 0 0 0 0 0 17 0 0 3
"NM_003068" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.20919.1" 0 0 0 0 0 0 2 0 10 0 0 0
"MSTRG.5125.1" 0 0 0 0 0 0 3 0 13 0 0 2
"NM_001030010" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001204240" 7 9 0 0 0 0 0 0 3 0 10 12
"NM_014070_5" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.17820.1" 0 1 0 0 0 0 1 0 9 0 0 0
"MSTRG.19591.1" 0 8 0 0 0 0 15 0 171 0 0 7
"NR_030197" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.16860.4" 0 26 0 0 0 0 0 0 0 0 0 0
"NM_017771" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.7910.3" 0 34 0 0 0 0 0 0 0 0 0 0
"NM_017770" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_021642" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.12087.1" 0 6 0 0 0 0 0 0 2 0 0 14
"NM_020967" 26 89 2 12 0 7 6 0 10 4 30 126
"NM_020964" 7 76 3 9 0 15 37 30 55 5 28 124
"NM_017772" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001200029" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_020963" 0 8 0 0 0 0 0 0 0 0 0 13
"NM_020960" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_020961" 8 171 0 2 0 6 6 0 9 0 11 220
"NM_001144962_5" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_017775" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_021940" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.2412.1" 0 0 0 0 0 0 2 0 18 0 0 0
"NM_017774" 0 156 0 2 0 0 5 0 6 0 8 203
"MSTRG.18457.1" 0 0 0 0 0 1 1 0 13 0 0 3
"NM_001306087" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_021646" 2 16 0 0 0 3 2 0 2 2 5 41
"MSTRG.9882.1" 0 0 0 0 0 0 0 0 11 0 0 3
"NM_016104" 0 64 0 0 0 5 6 0 6 0 0 107
"NM_016107" 87 550 14 35 0 31 79 0 119 13 210 635
"MSTRG.6612.1" 0 0 0 0 0 0 0 0 14 0 0 0
"NM_016101" 8 275 3 5 0 0 3 0 11 2 16 290
"NM_016100" 0 0 0 0 0 0 0 0 0 0 0 127
"NM_001276253" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001276252" 0 21 0 4 0 5 11 0 17 0 5 96
"NM_021648" 17 32 3 5 0 8 16 0 22 6 45 43
"MSTRG.7048.1" 0 0 0 0 0 0 1 0 12 0 0 4
"NM_017778" 0 76 0 0 0 0 18 0 144 0 0 121
"NM_001159642" 0 0 0 0 0 0 0 0 4 0 0 0
"MSTRG.12706.1" 0 0 0 0 0 0 0 0 34 0 0 2
"NM_001159644" 0 0 1 0 0 0 0 0 16 0 0 4
"NM_003617" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001122779" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.21032.1" 9 41 0 0 0 0 3 0 7 0 16 42
"MSTRG.20187.1" 0 0 0 0 0 0 0 0 9 0 0 2
"NM_001242948" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.19633.1" 0 9 0 0 0 0 0 0 3 0 0 0
"NM_130438" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_130439" 4 44 2 5 0 3 50 0 0 0 15 72
"NM_130436" 6 404 5 33 0 20 162 0 203 4 36 1172
"NM_130434" 2 291 0 3 0 5 18 0 31 0 10 396
"NM_130435" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001242946" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_133169" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_133168" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.20924.1" 0 6 0 0 0 0 1 0 16 0 0 8
"NR_125333" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_125330" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_125331" 4 157 0 4 0 0 6 0 8 0 9 141
"NR_125336" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_125337" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_125335" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_125338" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_125339" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.19861.1" 0 25 0 2 0 1 12 0 68 0 0 40
"NM_001130442" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001130440" 40 139 0 6 0 8 42 0 49 0 42 98
"NM_001130447" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001130446" 0 0 0 0 0 0 0 0 0 0 0 2
"NM_001130445" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001198535" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001198534" 2 0 0 0 0 0 0 0 0 0 4 19
"NM_001130448" 2 3 0 0 0 4 4 0 4 0 0 5
"NM_001198531" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001198530" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001198533" 22 27 5 0 0 18 38 0 46 2 0 0
"NM_001198532" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.21170.5" 0 0 0 0 0 0 0 0 0 0 0 69
"MSTRG.20938.1" 0 9 0 0 0 1 12 0 65 0 0 7
"MSTRG.4269.1" 0 0 0 0 0 0 2 0 16 0 0 1
"NR_120561" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_000894" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_000895" 7 298 0 0 0 0 10 0 54 0 12 416
"NR_126447" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_126446" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_126441" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_000891" 0 0 0 0 0 3 3 0 0 2 0 5
"NM_000892" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_126442" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.11313.3" 24 161 0 3 0 0 28 0 0 0 43 174
"MSTRG.15048.1" 0 2 0 0 0 0 5 0 23 0 0 11
"NR_126449" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_000899" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.7967.1" 0 0 0 0 1 0 2 0 25 1 0 1
"NR_049845" 0 0 0 0 0 0 0 0 1 0 0 0
"NR_049844" 0 2 0 0 0 0 0 0 0 0 0 2
"NR_049847" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_049846" 0 0 0 1 0 0 0 0 2 0 0 1
"NR_049841" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_049840" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_049843" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.11062.1" 1 7 0 0 0 1 0 0 2 0 0 16
"NM_001290039" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_046292" 0 0 0 0 0 0 0 0 0 0 0 14
"NR_049849" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_049848" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_046398" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_046399" 7 104 0 0 0 0 0 0 0 0 23 105
"MSTRG.6389.1" 0 0 0 0 0 0 0 0 7 1 0 0
"NR_049886_1" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_015004" 0 98 0 0 0 0 0 0 0 0 0 131
"MSTRG.3582.1" 0 0 0 0 0 0 0 0 0 0 4 11
"NM_001177515_6" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_046392" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_046394" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_046395" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_046396" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_046397" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.17994.1" 0 0 0 0 0 0 2 0 10 0 0 4
"NM_001286107" 0 0 0 0 0 0 0 0 0 0 0 19
"NM_178828" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.12736.5" 0 15 0 0 0 0 0 0 2 0 1 26
"NM_178824" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.17105.2" 0 0 0 0 0 0 0 0 0 0 0 484
"NM_178826" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_002211" 1 6 0 0 0 1 3 0 1 0 0 6
"NM_178820" 0 0 0 0 0 0 0 0 4 0 0 3
"NR_002212" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_003271" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_003270" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_003273" 0 16 0 0 0 0 0 0 0 0 0 22
"NM_003272" 0 8 0 0 0 0 0 0 0 0 5 11
"NM_003275" 3 32 0 0 0 0 0 0 0 0 9 28
"NM_003274" 22 306 9 49 0 62 166 17 106 22 45 426
"NM_203389" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_003276" 81 554 3 5 0 0 28 0 47 0 214 749
"NM_203387" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_203386" 0 0 0 0 0 0 0 0 0 0 0 23
"NM_203385" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_203384" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_203383" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_203382" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_203380" 0 0 0 0 0 0 4 0 24 0 0 0
"NM_001300820" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001300821" 6 242 0 5 2 15 281 0 264 3 15 446
"NM_001300822" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001300823" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001300824" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001300826" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001272063_1" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001300828" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001300829" 0 1424 0 0 0 0 0 0 88 0 0 207
"NM_001168389" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001168388" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_003610" 0 56 0 0 0 0 0 0 0 0 0 0
"NM_175058" 3 12 0 0 0 0 0 0 0 1 15 22
"NM_152989" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001135629" 0 0 0 0 0 0 0 0 0 0 0 137
"NM_021808" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_030903_1" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_030903_3" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_002836" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_030903_5" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.16291.1" 7 166 0 0 2 0 16 0 13 2 13 175
"NM_030903_7" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_030903_6" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_139131" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_139132" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_139135" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_139136" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_139137" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.12708.1" 0 4 0 0 0 2 0 0 7 0 0 9
"NM_004656" 3 201 0 3 0 0 16 0 12 8 16 126
"NM_001286102" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001297562" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001297563" 0 22 0 0 0 2 5 0 8 0 4 26
"NM_001297560" 3 74 4 3 0 5 26 0 67 4 11 103
"NM_001297561" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001297566" 0 81 0 0 0 0 0 0 0 0 0 38
"NM_001297567" 0 4 0 0 0 0 0 0 0 0 0 3
"NM_001297564" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001297565" 42 12 3 5 0 11 14 7 26 4 71 27
"NM_001297568" 8 289 0 6 0 6 23 0 25 2 13 532
"NM_001297569" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.20174.1" 0 2 0 0 0 0 0 0 9 0 0 0
"NM_172208_4" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.3899.1" 0 0 0 0 0 0 0 0 10 0 0 0
"NM_172208_1" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_172208_2" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_172208_3" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001005466" 0 3 0 0 0 0 0 0 0 0 0 0
"MSTRG.9802.4" 0 80 0 0 0 0 0 0 0 0 0 34
"MSTRG.4830.1" 0 3 0 0 0 0 0 0 19 0 0 2
"NM_032442" 0 12 0 0 0 0 0 0 4 0 6 24
"NM_032440" 11 435 3 11 0 9 136 0 187 9 15 82
"NM_032446" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.13242.1" 0 15 0 0 0 0 0 0 6 0 0 4
"NM_032444" 3 21 0 2 0 0 6 0 7 4 4 32
"NM_032445" 0 3 0 0 0 0 0 0 0 0 0 0
"NM_032448" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_032449" 5 32 0 3 0 9 7 0 18 4 11 46
"MSTRG.19687.1" 0 0 0 0 0 0 2 0 26 0 0 18
"NR_038906" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_130927" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.6723.1" 0 46 0 0 0 0 4 0 0 0 0 0
"MSTRG.16383.1" 0 0 0 0 0 0 0 0 37 0 0 8
"MSTRG.19706.1" 0 0 0 0 0 0 4 0 55 0 0 10
"NM_001278563" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001278562" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_152317" 0 0 0 0 0 0 0 0 0 0 5 0
"NM_001278568" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_126470" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001039091" 5 403 0 0 0 0 18 0 17 0 15 0
"NR_028270" 0 3 0 0 0 0 0 0 0 0 0 4
"NR_001548" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_001549" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_073435" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_001545" 9 67 0 8 0 4 18 0 60 4 11 130
"NR_001546" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_001547" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_073431" 0 0 0 0 0 0 0 0 3 0 0 0
"NR_073430" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_001542" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_001543" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.14756.5" 0 0 0 0 0 0 20 0 2 0 0 20
"MSTRG.14756.4" 0 15 0 0 0 0 0 0 0 0 0 0
"NM_018198" 18 52 2 9 0 4 0 0 9 1 30 61
"NM_018199" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.4905.1" 0 0 0 0 0 0 3 0 10 0 0 9
"NM_018194" 2 41 0 0 0 0 0 0 0 0 8 46
"NM_018195" 0 0 0 0 0 0 0 0 0 0 0 158
"NM_018196" 0 7 0 1 0 0 4 0 6 0 0 33
"NM_018197" 7 18 0 4 0 2 5 0 6 5 11 51
"NM_018190" 0 18 0 0 0 0 0 0 0 0 0 0
"MSTRG.6618.1" 0 2 0 0 0 0 0 0 9 0 0 0
"NM_018192" 33 319 0 0 0 3 0 0 0 0 108 340
"NM_018193" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.17210.1" 0 3 0 0 0 0 2 0 70 1 0 24
"NM_198512" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001011550" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_002636" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_002637" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_002634" 0 573 0 0 0 0 0 0 0 0 0 550
"NM_002635" 0 989 0 0 0 0 0 0 0 0 190 0
"NM_001257997" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_002633" 13 220 0 0 0 0 0 0 0 3 33 238
"NM_001257995" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_002631" 0 676 0 0 0 0 0 0 0 0 0 287
"NM_001257999" 0 16 0 0 0 0 9 0 21 0 4 58
"NM_001257998" 0 157 0 0 0 0 5 0 5 0 0 221
"NM_002638" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_002639" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_073383" 162 120 13 40 0 34 18 6 8 15 273 130
"NR_120460" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.4181.1" 0 0 0 0 0 0 0 0 9 0 0 4
"NR_120462" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_073387" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_073386" 0 0 0 0 0 0 0 0 3 0 0 0
"NR_120467" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_073384" 12 66 2 9 2 12 25 10 28 12 19 122
"MSTRG.5444.4" 0 28 0 0 0 0 0 0 0 0 0 0
"NM_005944" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_073389" 0 6 0 0 0 0 0 0 0 0 0 8
"NM_001291813" 0 0 0 0 0 0 0 0 9 0 5 11
"NM_001291814" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001256025" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001256026" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.5444.3" 0 0 0 0 0 0 0 0 0 0 0 48
"NM_015474" 0 36 0 0 0 0 10 0 1 0 11 82
"NM_015475" 27 131 0 0 0 4 5 0 4 0 35 165
"NM_015476" 4 85 0 3 0 2 9 0 14 0 31 61
"NM_015477" 0 0 0 0 0 0 0 0 7 0 0 8
"NM_015470" 0 0 0 0 0 0 0 0 3 0 0 8
"NM_015471" 0 186 0 0 0 0 0 0 0 0 0 0
"NM_015472" 0 0 0 0 0 0 5 0 0 0 0 6
"NM_015473" 8 70 2 1 0 3 7 0 10 5 13 83
"NM_001271162" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_003308" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.13292.1" 0 9 0 0 0 2 0 0 3 0 3 17
"NM_001271161" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_015478" 0 0 0 0 0 0 0 0 0 0 0 3
"MSTRG.4407.1" 0 2 0 0 0 1 1 0 9 0 0 1
"NM_001271164" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001271165" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_004650" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001017369" 0 0 0 0 0 0 0 0 0 0 0 221
"NR_107060_1" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_107060_2" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.10221.1" 1 28 0 0 0 0 0 0 0 0 0 34
"MSTRG.621.1" 0 10 0 2 0 0 0 0 1 0 0 13
"NM_005672" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.8403.1" 0 0 0 0 0 0 2 0 13 0 0 0
"NM_031865" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_031864" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_031866" 0 0 0 0 0 0 0 0 0 0 1 0
"NM_031861" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_031860" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_031862" 0 0 0 0 0 0 0 0 0 0 0 86
"NM_001206901" 0 0 0 0 0 0 0 0 0 0 0 20
"NR_004435_1" 1 26 0 1 0 0 0 0 0 0 2 25
"MSTRG.760.1" 0 0 0 0 0 0 0 0 12 0 0 3
"NM_003717" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001025356" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_012424" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_004651" 37 67 5 46 0 32 18 0 31 19 103 104
"NM_015009" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_012425" 0 43 0 0 0 2 12 0 13 0 0 60
"NM_012196_2" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_012196_1" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_108085" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_108084" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_033429" 0 24 0 2 0 0 10 0 18 0 0 39
"NM_033428" 16 41 0 0 0 3 0 0 13 0 32 65
"NR_108081" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_108080" 0 0 0 0 0 0 0 0 1 2 0 0
"NR_108083" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_108082" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.20353.1" 0 0 0 2 0 1 2 0 26 1 0 1
"NR_111981" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_033421" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_033420" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_108089" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_033426" 2 77 1 9 0 7 36 0 38 2 14 119
"NM_033425" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_037945" 3 5 1 2 0 4 4 0 12 7 0 4
"NM_014218" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.5672.1" 0 0 0 0 0 0 3 0 11 0 0 5
"MSTRG.16225.1" 0 0 0 0 0 0 3 0 17 0 0 5
"NM_005369" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_005368" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.9515.1" 0 4 0 0 0 0 0 0 15 0 0 6
"NM_005361" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_005360" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.11225.1" 11 22 0 3 0 4 0 0 0 3 15 21
"NM_005362" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_005365" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_005364" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_005367" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_005366" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001272065" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_036144" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_014212" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001112704" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001112706" 0 3 0 0 0 0 0 0 0 0 0 4
"NM_080574" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_080571" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_021983_1" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001122634" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_014217" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.8588.1" 17 10 0 4 0 5 2 0 5 0 64 12
"MSTRG.22099.1" 0 0 0 0 0 1 0 0 9 0 0 1
"NM_012127" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001282973" 0 0 0 0 0 0 0 0 0 0 0 1
"NM_012125" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_012124" 20 278 0 4 0 8 26 0 77 5 17 271
"NM_174928" 0 19 0 0 0 0 0 0 0 0 0 15
"NR_130924" 0 4 0 0 0 0 9 0 0 0 0 13
"NM_012121" 0 14 0 0 0 0 0 0 0 0 5 10
"NM_012120" 11 843 0 3 0 19 47 0 78 9 29 1037
"NR_130929" 0 3 0 1 0 0 3 0 14 2 1 7
"NR_130928" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_174926" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.18120.1" 0 0 0 0 0 0 0 0 11 0 0 1
"NM_174920" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_174921" 0 0 0 0 0 0 0 0 0 0 0 583
"NM_012129" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_174923" 0 10 0 0 0 0 0 0 0 0 0 0
"MSTRG.13700.1" 0 0 0 0 0 1 3 0 19 0 0 3
"NM_198925" 0 0 0 0 0 0 0 0 0 27 0 0
"NM_178019" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_002800_3" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.6354.1" 0 0 0 0 0 0 0 0 10 0 0 2
"NM_001043" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001291101" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001291106" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001291107" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.3319.1" 0 0 0 0 0 0 0 0 8 0 0 0
"NM_178013" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001309193" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001309192" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_206962" 0 6 0 0 0 1 6 0 3 0 0 24
"NM_152462" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.9528.3" 0 0 0 0 0 0 0 0 0 0 0 58
"NM_206965" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_206966" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_206967" 1 6 0 1 0 8 10 0 15 3 4 18
"MSTRG.2561.1" 0 3 0 0 0 0 0 0 10 0 0 2
"NM_001282974" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_005232" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_004708" 0 281 0 0 0 0 0 0 0 0 0 244
"NM_001291992" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_152467" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_024218" 0 4 0 0 0 0 0 0 0 0 0 3
"NM_004700" 0 0 0 0 0 0 0 0 0 0 0 0
